Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status,Tier,Priority
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM008,Certified Cancer Support Specialist™,cancer-support-specialist,im008-pro-advanced,im008-pro-master,im008-pro-practice,cancer_support_specialist_purchased,im008_pro_accelerator_purchased,cancer-support-specialist-certification,im008-pro-accelerator,cancer-support-specialist-certification,checkout-cancer-support-specialist,oto-im008-pro-accelerator,thank-you-cancer-support-specialist,97,397,NOT LAUNCHED,CATALOG,750
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,IM009,Certified Chiropractor Wellness Specialist™,chiropractor-wellness-specialist,im009-pro-advanced,im009-pro-master,im009-pro-practice,chiropractor_wellness_specialist_purchased,im009_pro_accelerator_purchased,chiropractor-wellness-specialist-certification,im009-pro-accelerator,chiropractor-wellness-specialist-certification,checkout-chiropractor-wellness-specialist,oto-im009-pro-accelerator,thank-you-chiropractor-wellness-specialist,97,397,NOT LAUNCHED,CATALOG,751
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM010,Certified Chronic Lyme Disease Specialist™,chronic-lyme-disease-specialist,im010-pro-advanced,im010-pro-master,im010-pro-practice,chronic_lyme_disease_specialist_purchased,im010_pro_accelerator_purchased,chronic-lyme-disease-specialist-certification,im010-pro-accelerator,chronic-lyme-disease-specialist-certification,checkout-chronic-lyme-disease-specialist,oto-im010-pro-accelerator,thank-you-chronic-lyme-disease-specialist,97,397,NOT LAUNCHED,CATALOG,752
CLINICAL CONDITIONS,Sarah,SarahIntegrativeMedicine,IM057,Certified Clinical Naturopathic Practitioner™,clinical-naturopathic-practitioner,im057-pro-advanced,im057-pro-master,im057-pro-practice,clinical_naturopathic_practitioner_purchased,im057_pro_accelerator_purchased,clinical-naturopathic-practitioner-certification,im057-pro-accelerator,clinical-naturopathic-practitioner-certification,checkout-clinical-naturopathic-practitioner,oto-im057-pro-accelerator,thank-you-clinical-naturopathic-practitioner,97,397,NOT LAUNCHED,CATALOG,753
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM011,Certified Cupping & Gua Sha Specialist™,cupping-and-gua-sha-specialist,im011-pro-advanced,im011-pro-master,im011-pro-practice,cupping_and_gua_sha_specialist_purchased,im011_pro_accelerator_purchased,cupping-and-gua-sha-specialist-certification,im011-pro-accelerator,cupping-and-gua-sha-specialist-certification,checkout-cupping-and-gua-sha-specialist,oto-im011-pro-accelerator,thank-you-cupping-and-gua-sha-specialist,97,397,NOT LAUNCHED,CATALOG,754
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM012,Certified DUTCH Test Interpretation Specialist™,dutch-test-interpretation-specialist,im012-pro-advanced,im012-pro-master,im012-pro-practice,dutch_test_interpretation_specialist_purchased,im012_pro_accelerator_purchased,dutch-test-interpretation-specialist-certification,im012-pro-accelerator,dutch-test-interpretation-specialist-certification,checkout-dutch-test-interpretation-specialist,oto-im012-pro-accelerator,thank-you-dutch-test-interpretation-specialist,97,397,WEEK 2,QUICKWIN,56
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,IM013,Certified Dental Professional Wellness Specialist™,dental-professional-wellness-specialist,im013-pro-advanced,im013-pro-master,im013-pro-practice,dental_professional_wellness_specialist_purchased,im013_pro_accelerator_purchased,dental-professional-wellness-specialist-certification,im013-pro-accelerator,dental-professional-wellness-specialist-certification,checkout-dental-professional-wellness-specialist,oto-im013-pro-accelerator,thank-you-dental-professional-wellness-specialist,97,397,NOT LAUNCHED,CATALOG,755
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM014,Certified Diabetes Type 2 Reversal Specialist™,diabetes-type-2-reversal-specialist,im014-pro-advanced,im014-pro-master,im014-pro-practice,diabetes_type_2_reversal_specialist_purchased,im014_pro_accelerator_purchased,diabetes-type-2-reversal-specialist-certification,im014-pro-accelerator,diabetes-type-2-reversal-specialist-certification,checkout-diabetes-type-2-reversal-specialist,oto-im014-pro-accelerator,thank-you-diabetes-type-2-reversal-specialist,97,397,NOT LAUNCHED,CATALOG,756
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,IM015,Certified Dietitian Business Specialist™,dietitian-business-specialist,im015-pro-advanced,im015-pro-master,im015-pro-practice,dietitian_business_specialist_purchased,im015_pro_accelerator_purchased,dietitian-business-specialist-certification,im015-pro-accelerator,dietitian-business-specialist-certification,checkout-dietitian-business-specialist,oto-im015-pro-accelerator,thank-you-dietitian-business-specialist,97,397,NOT LAUNCHED,CATALOG,757
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM016,Certified Dosha Balancing Specialist™,dosha-balancing-specialist,im016-pro-advanced,im016-pro-master,im016-pro-practice,dosha_balancing_specialist_purchased,im016_pro_accelerator_purchased,dosha-balancing-specialist-certification,im016-pro-accelerator,dosha-balancing-specialist-certification,checkout-dosha-balancing-specialist,oto-im016-pro-accelerator,thank-you-dosha-balancing-specialist,97,397,NOT LAUNCHED,CATALOG,758
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM017,Certified EBV & Viral Illness Specialist™,ebv-and-viral-illness-specialist,im017-pro-advanced,im017-pro-master,im017-pro-practice,ebv_and_viral_illness_specialist_purchased,im017_pro_accelerator_purchased,ebv-and-viral-illness-specialist-certification,im017-pro-accelerator,ebv-and-viral-illness-specialist-certification,checkout-ebv-and-viral-illness-specialist,oto-im017-pro-accelerator,thank-you-ebv-and-viral-illness-specialist,97,397,NOT LAUNCHED,CATALOG,759
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,IM018,Certified Epigenetics Specialist™,epigenetics-specialist,im018-pro-advanced,im018-pro-master,im018-pro-practice,epigenetics_specialist_purchased,im018_pro_accelerator_purchased,epigenetics-specialist-certification,im018-pro-accelerator,epigenetics-specialist-certification,checkout-epigenetics-specialist,oto-im018-pro-accelerator,thank-you-epigenetics-specialist,97,397,NOT LAUNCHED,CATALOG,760
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM019,Certified FM Case Study Practitioner™,fm-case-study-practitioner,im019-pro-advanced,im019-pro-master,im019-pro-practice,fm_case_study_practitioner_purchased,im019_pro_accelerator_purchased,fm-case-study-practitioner-certification,im019-pro-accelerator,fm-case-study-practitioner-certification,checkout-fm-case-study-practitioner,oto-im019-pro-accelerator,thank-you-fm-case-study-practitioner,97,397,NOT LAUNCHED,CATALOG,761
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM020,Certified Five Elements TCM Specialist™,five-elements-tcm-specialist,im020-pro-advanced,im020-pro-master,im020-pro-practice,five_elements_tcm_specialist_purchased,im020_pro_accelerator_purchased,five-elements-tcm-specialist-certification,im020-pro-accelerator,five-elements-tcm-specialist-certification,checkout-five-elements-tcm-specialist,oto-im020-pro-accelerator,thank-you-five-elements-tcm-specialist,97,397,NOT LAUNCHED,CATALOG,762
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM021,Certified Functional Autoimmune Specialist™,functional-autoimmune-specialist,im021-pro-advanced,im021-pro-master,im021-pro-practice,functional_autoimmune_specialist_purchased,im021_pro_accelerator_purchased,functional-autoimmune-specialist-certification,im021-pro-accelerator,functional-autoimmune-specialist-certification,checkout-functional-autoimmune-specialist,oto-im021-pro-accelerator,thank-you-functional-autoimmune-specialist,97,397,NOT LAUNCHED,CATALOG,763
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM022,Certified Functional Bloodwork Literacy Specialist™,functional-bloodwork-literacy-specialist,im022-pro-advanced,im022-pro-master,im022-pro-practice,functional_bloodwork_literacy_specialist_purchased,im022_pro_accelerator_purchased,functional-bloodwork-literacy-specialist-certification,im022-pro-accelerator,functional-bloodwork-literacy-specialist-certification,checkout-functional-bloodwork-literacy-specialist,oto-im022-pro-accelerator,thank-you-functional-bloodwork-literacy-specialist,97,397,NOT LAUNCHED,CATALOG,764
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM023,Certified Functional Detox Specialist™,functional-detox-specialist,im023-pro-advanced,im023-pro-master,im023-pro-practice,functional_detox_specialist_purchased,im023_pro_accelerator_purchased,functional-detox-specialist-certification,im023-pro-accelerator,functional-detox-specialist-certification,checkout-functional-detox-specialist,oto-im023-pro-accelerator,thank-you-functional-detox-specialist,97,397,NOT LAUNCHED,CATALOG,765
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM024,Certified Functional Gut Practitioner™,functional-gut-practitioner,im024-pro-advanced,im024-pro-master,im024-pro-practice,functional_gut_practitioner_purchased,im024_pro_accelerator_purchased,functional-gut-practitioner-certification,im024-pro-accelerator,functional-gut-practitioner-certification,checkout-functional-gut-practitioner,oto-im024-pro-accelerator,thank-you-functional-gut-practitioner,97,397,NOT LAUNCHED,CATALOG,766
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM025,Certified Functional Hormone Practitioner™,functional-hormone-practitioner,im025-pro-advanced,im025-pro-master,im025-pro-practice,functional_hormone_practitioner_purchased,im025_pro_accelerator_purchased,functional-hormone-practitioner-certification,im025-pro-accelerator,functional-hormone-practitioner-certification,checkout-functional-hormone-practitioner,oto-im025-pro-accelerator,thank-you-functional-hormone-practitioner,97,397,NOT LAUNCHED,CATALOG,767
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,IM026,Certified Functional Lab Testing Specialist™,functional-lab-testing-specialist,im026-pro-advanced,im026-pro-master,im026-pro-practice,functional_lab_testing_specialist_purchased,im026_pro_accelerator_purchased,functional-lab-testing-specialist-certification,im026-pro-accelerator,functional-lab-testing-specialist-certification,checkout-functional-lab-testing-specialist,oto-im026-pro-accelerator,thank-you-functional-lab-testing-specialist,97,397,WEEK 2,QUICKWIN,57
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM027,Certified Functional Metabolic Practitioner™,functional-metabolic-practitioner,im027-pro-advanced,im027-pro-master,im027-pro-practice,functional_metabolic_practitioner_purchased,im027_pro_accelerator_purchased,functional-metabolic-practitioner-certification,im027-pro-accelerator,functional-metabolic-practitioner-certification,checkout-functional-metabolic-practitioner,oto-im027-pro-accelerator,thank-you-functional-metabolic-practitioner,97,397,NOT LAUNCHED,CATALOG,768
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM028,Certified Functional Nutrition Practitioner™,functional-nutrition-practitioner,im028-pro-advanced,im028-pro-master,im028-pro-practice,functional_nutrition_practitioner_purchased,im028_pro_accelerator_purchased,functional-nutrition-practitioner-certification,im028-pro-accelerator,functional-nutrition-practitioner-certification,checkout-functional-nutrition-practitioner,oto-im028-pro-accelerator,thank-you-functional-nutrition-practitioner,97,397,NOT LAUNCHED,CATALOG,769
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM029,Certified Functional Wellness Practitioner™,functional-wellness-practitioner,im029-pro-advanced,im029-pro-master,im029-pro-practice,functional_wellness_practitioner_purchased,im029_pro_accelerator_purchased,functional-wellness-practitioner-certification,im029-pro-accelerator,functional-wellness-practitioner-certification,checkout-functional-wellness-practitioner,oto-im029-pro-accelerator,thank-you-functional-wellness-practitioner,97,397,NOT LAUNCHED,CATALOG,770
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,IM030,Certified GI-MAP Interpretation Specialist™,gi-map-interpretation-specialist,im030-pro-advanced,im030-pro-master,im030-pro-practice,gi_map_interpretation_specialist_purchased,im030_pro_accelerator_purchased,gi-map-interpretation-specialist-certification,im030-pro-accelerator,gi-map-interpretation-specialist-certification,checkout-gi-map-interpretation-specialist,oto-im030-pro-accelerator,thank-you-gi-map-interpretation-specialist,97,397,WEEK 2,QUICKWIN,55
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM031,Certified Heart Health & Cardiovascular Specialist™,heart-health-and-cardiovascular-specialist,im031-pro-advanced,im031-pro-master,im031-pro-practice,heart_health_and_cardiovascular_specialist_purchased,im031_pro_accelerator_purchased,heart-health-and-cardiovascular-specialist-certification,im031-pro-accelerator,heart-health-and-cardiovascular-specialist-certification,checkout-heart-health-and-cardiovascular-specialist,oto-im031-pro-accelerator,thank-you-heart-health-and-cardiovascular-specialist,97,397,NOT LAUNCHED,CATALOG,771
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM032,Certified Heavy Metal Detox Specialist™,heavy-metal-detox-specialist,im032-pro-advanced,im032-pro-master,im032-pro-practice,heavy_metal_detox_specialist_purchased,im032_pro_accelerator_purchased,heavy-metal-detox-specialist-certification,im032-pro-accelerator,heavy-metal-detox-specialist-certification,checkout-heavy-metal-detox-specialist,oto-im032-pro-accelerator,thank-you-heavy-metal-detox-specialist,97,397,NOT LAUNCHED,CATALOG,772
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,IM033,Certified Histamine & Mast Cell Specialist™,histamine-and-mast-cell-specialist,im033-pro-advanced,im033-pro-master,im033-pro-practice,histamine_and_mast_cell_specialist_purchased,im033_pro_accelerator_purchased,histamine-and-mast-cell-specialist-certification,im033-pro-accelerator,histamine-and-mast-cell-specialist-certification,checkout-histamine-and-mast-cell-specialist,oto-im033-pro-accelerator,thank-you-histamine-and-mast-cell-specialist,97,397,NOT LAUNCHED,CATALOG,773
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM034,Certified Kidney Health Specialist™,kidney-health-specialist,im034-pro-advanced,im034-pro-master,im034-pro-practice,kidney_health_specialist_purchased,im034_pro_accelerator_purchased,kidney-health-specialist-certification,im034-pro-accelerator,kidney-health-specialist-certification,checkout-kidney-health-specialist,oto-im034-pro-accelerator,thank-you-kidney-health-specialist,97,397,NOT LAUNCHED,CATALOG,774
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM035,Certified Liver Health & Detox Specialist™,liver-health-and-detox-specialist,im035-pro-advanced,im035-pro-master,im035-pro-practice,liver_health_and_detox_specialist_purchased,im035_pro_accelerator_purchased,liver-health-and-detox-specialist-certification,im035-pro-accelerator,liver-health-and-detox-specialist-certification,checkout-liver-health-and-detox-specialist,oto-im035-pro-accelerator,thank-you-liver-health-and-detox-specialist,97,397,NOT LAUNCHED,CATALOG,775
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,IM036,Certified Long COVID Recovery Specialist™,long-covid-recovery-specialist,im036-pro-advanced,im036-pro-master,im036-pro-practice,long_covid_recovery_specialist_purchased,im036_pro_accelerator_purchased,long-covid-recovery-specialist-certification,im036-pro-accelerator,long-covid-recovery-specialist-certification,checkout-long-covid-recovery-specialist,oto-im036-pro-accelerator,thank-you-long-covid-recovery-specialist,97,397,NOT LAUNCHED,CATALOG,776
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,IM037,Certified MTHFR & Methylation Specialist™,mthfr-and-methylation-specialist,im037-pro-advanced,im037-pro-master,im037-pro-practice,mthfr_and_methylation_specialist_purchased,im037_pro_accelerator_purchased,mthfr-and-methylation-specialist-certification,im037-pro-accelerator,mthfr-and-methylation-specialist-certification,checkout-mthfr-and-methylation-specialist,oto-im037-pro-accelerator,thank-you-mthfr-and-methylation-specialist,97,397,NOT LAUNCHED,CATALOG,777
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,IM038,Certified Medical Assistant Wellness Specialist™,medical-assistant-wellness-specialist,im038-pro-advanced,im038-pro-master,im038-pro-practice,medical_assistant_wellness_specialist_purchased,im038_pro_accelerator_purchased,medical-assistant-wellness-specialist-certification,im038-pro-accelerator,medical-assistant-wellness-specialist-certification,checkout-medical-assistant-wellness-specialist,oto-im038-pro-accelerator,thank-you-medical-assistant-wellness-specialist,97,397,NOT LAUNCHED,CATALOG,778
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,IM039,Certified Mental Health Clinician Wellness Specialist™,mental-health-clinician-wellness-specialist,im039-pro-advanced,im039-pro-master,im039-pro-practice,mental_health_clinician_wellness_specialist_purchased,im039_pro_accelerator_purchased,mental-health-clinician-wellness-specialist-certification,im039-pro-accelerator,mental-health-clinician-wellness-specialist-certification,checkout-mental-health-clinician-wellness-specialist,oto-im039-pro-accelerator,thank-you-mental-health-clinician-wellness-specialist,97,397,NOT LAUNCHED,CATALOG,779
