Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&275,Certified Chronic Lyme Disease Specialist™,chronic-lyme-disease,c&275-pro-advanced,c&275-pro-master,c&275-pro-practice,chronic_lyme_disease_purchased,c&275_pro_accelerator_purchased,chronic-lyme-disease-certification,c&275-pro-accelerator,chronic-lyme-disease-certification,checkout-chronic-lyme-disease,oto-c&275-pro-accelerator,thank-you-chronic-lyme-disease,97,397,NOT LAUNCHED
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,A&230,Certified Cupping & Gua Sha Specialist™,cupping-gua-sha,a&230-pro-advanced,a&230-pro-master,a&230-pro-practice,cupping_gua_sha_purchased,a&230_pro_accelerator_purchased,cupping-gua-sha-certification,a&230-pro-accelerator,cupping-gua-sha-certification,checkout-cupping-gua-sha,oto-a&230-pro-accelerator,thank-you-cupping-gua-sha,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF107,Certified DUTCH Test Interpretation Specialist™,dutch-test-interpretation-specialist,af107-pro-advanced,af107-pro-master,af107-pro-practice,dutch_test_interpretation_specialist_purchased,af107_pro_accelerator_purchased,dutch-test-interpretation-specialist-certification,af107-pro-accelerator,dutch-test-interpretation-specialist-certification,checkout-dutch-test-interpretation-specialist,oto-af107-pro-accelerator,thank-you-dutch-test-interpretation-specialist,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP512,Certified Dental Professional Wellness Specialist™,dental-professional-wellness,hp512-pro-advanced,hp512-pro-master,hp512-pro-practice,dental_professional_wellness_purchased,hp512_pro_accelerator_purchased,dental-professional-wellness-certification,hp512-pro-accelerator,dental-professional-wellness-certification,checkout-dental-professional-wellness,oto-hp512-pro-accelerator,thank-you-dental-professional-wellness,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&281,Certified Diabetes Type 2 Reversal Specialist™,diabetes-type-2-reversal,c&281-pro-advanced,c&281-pro-master,c&281-pro-practice,diabetes_type_2_reversal_purchased,c&281_pro_accelerator_purchased,diabetes-type-2-reversal-certification,c&281-pro-accelerator,diabetes-type-2-reversal-certification,checkout-diabetes-type-2-reversal,oto-c&281-pro-accelerator,thank-you-diabetes-type-2-reversal,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP519,Certified Dietitian Business Specialist™,dietitian-business,hp519-pro-advanced,hp519-pro-master,hp519-pro-practice,dietitian_business_purchased,hp519_pro_accelerator_purchased,dietitian-business-certification,hp519-pro-accelerator,dietitian-business-certification,checkout-dietitian-business,oto-hp519-pro-accelerator,thank-you-dietitian-business,97,397,NOT LAUNCHED
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,A&223,Certified Dosha Balancing Specialist™,dosha-balancing,a&223-pro-advanced,a&223-pro-master,a&223-pro-practice,dosha_balancing_purchased,a&223_pro_accelerator_purchased,dosha-balancing-certification,a&223-pro-accelerator,dosha-balancing-certification,checkout-dosha-balancing,oto-a&223-pro-accelerator,thank-you-dosha-balancing,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&283,Certified EBV & Viral Illness Specialist™,ebv-viral-illness,c&283-pro-advanced,c&283-pro-master,c&283-pro-practice,ebv_viral_illness_purchased,c&283_pro_accelerator_purchased,ebv-viral-illness-certification,c&283-pro-accelerator,ebv-viral-illness-certification,checkout-ebv-viral-illness,oto-c&283-pro-accelerator,thank-you-ebv-viral-illness,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&287,Certified Epigenetics Specialist™,epigenetics,g&287-pro-advanced,g&287-pro-master,g&287-pro-practice,epigenetics_purchased,g&287_pro_accelerator_purchased,epigenetics-certification,g&287-pro-accelerator,epigenetics-certification,checkout-epigenetics,oto-g&287-pro-accelerator,thank-you-epigenetics,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF104,Certified FM Case Study Practitioner™,fm-case-study-practitioner,af104-pro-advanced,af104-pro-master,af104-pro-practice,fm_case_study_practitioner_purchased,af104_pro_accelerator_purchased,fm-case-study-practitioner-certification,af104-pro-accelerator,fm-case-study-practitioner-certification,checkout-fm-case-study-practitioner,oto-af104-pro-accelerator,thank-you-fm-case-study-practitioner,97,397,NOT LAUNCHED
AYURVEDA & TRADITIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,A&229,Certified Five Elements TCM Specialist™,five-elements-tcm,a&229-pro-advanced,a&229-pro-master,a&229-pro-practice,five_elements_tcm_purchased,a&229_pro_accelerator_purchased,five-elements-tcm-certification,a&229-pro-accelerator,five-elements-tcm-certification,checkout-five-elements-tcm,oto-a&229-pro-accelerator,thank-you-five-elements-tcm,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF100,Certified Functional Autoimmune Specialist™,functional-autoimmune-specialist,af100-pro-advanced,af100-pro-master,af100-pro-practice,functional_autoimmune_specialist_purchased,af100_pro_accelerator_purchased,functional-autoimmune-specialist-certification,af100-pro-accelerator,functional-autoimmune-specialist-certification,checkout-functional-autoimmune-specialist,oto-af100-pro-accelerator,thank-you-functional-autoimmune-specialist,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF96,Certified Functional Bloodwork Literacy Specialist™,functional-bloodwork-literacy,af96-pro-advanced,af96-pro-master,af96-pro-practice,functional_bloodwork_literacy_purchased,af96_pro_accelerator_purchased,functional-bloodwork-literacy-certification,af96-pro-accelerator,functional-bloodwork-literacy-certification,checkout-functional-bloodwork-literacy,oto-af96-pro-accelerator,thank-you-functional-bloodwork-literacy,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF98,Certified Functional Detox Specialist™,functional-detox-specialist,af98-pro-advanced,af98-pro-master,af98-pro-practice,functional_detox_specialist_purchased,af98_pro_accelerator_purchased,functional-detox-specialist-certification,af98-pro-accelerator,functional-detox-specialist-certification,checkout-functional-detox-specialist,oto-af98-pro-accelerator,thank-you-functional-detox-specialist,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF102,Certified Functional Gut Practitioner™,functional-gut-practitioner,af102-pro-advanced,af102-pro-master,af102-pro-practice,functional_gut_practitioner_purchased,af102_pro_accelerator_purchased,functional-gut-practitioner-certification,af102-pro-accelerator,functional-gut-practitioner-certification,checkout-functional-gut-practitioner,oto-af102-pro-accelerator,thank-you-functional-gut-practitioner,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF101,Certified Functional Hormone Practitioner™,functional-hormone-practitioner,af101-pro-advanced,af101-pro-master,af101-pro-practice,functional_hormone_practitioner_purchased,af101_pro_accelerator_purchased,functional-hormone-practitioner-certification,af101-pro-accelerator,functional-hormone-practitioner-certification,checkout-functional-hormone-practitioner,oto-af101-pro-accelerator,thank-you-functional-hormone-practitioner,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&291,Certified Functional Lab Testing Specialist™,functional-lab-testing,g&291-pro-advanced,g&291-pro-master,g&291-pro-practice,functional_lab_testing_purchased,g&291_pro_accelerator_purchased,functional-lab-testing-certification,g&291-pro-accelerator,functional-lab-testing-certification,checkout-functional-lab-testing,oto-g&291-pro-accelerator,thank-you-functional-lab-testing,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF99,Certified Functional Metabolic Practitioner™,functional-metabolic-practitioner,af99-pro-advanced,af99-pro-master,af99-pro-practice,functional_metabolic_practitioner_purchased,af99_pro_accelerator_purchased,functional-metabolic-practitioner-certification,af99-pro-accelerator,functional-metabolic-practitioner-certification,checkout-functional-metabolic-practitioner,oto-af99-pro-accelerator,thank-you-functional-metabolic-practitioner,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF103,Certified Functional Nutrition Practitioner™,functional-nutrition-practitioner,af103-pro-advanced,af103-pro-master,af103-pro-practice,functional_nutrition_practitioner_purchased,af103_pro_accelerator_purchased,functional-nutrition-practitioner-certification,af103-pro-accelerator,functional-nutrition-practitioner-certification,checkout-functional-nutrition-practitioner,oto-af103-pro-accelerator,thank-you-functional-nutrition-practitioner,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF105,Certified Functional Wellness Practitioner™,functional-wellness-practitioner,af105-pro-advanced,af105-pro-master,af105-pro-practice,functional_wellness_practitioner_purchased,af105_pro_accelerator_purchased,functional-wellness-practitioner-certification,af105-pro-accelerator,functional-wellness-practitioner-certification,checkout-functional-wellness-practitioner,oto-af105-pro-accelerator,thank-you-functional-wellness-practitioner,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF106,Certified GI-MAP Interpretation Specialist™,gi-map-interpretation-specialist,af106-pro-advanced,af106-pro-master,af106-pro-practice,gi_map_interpretation_specialist_purchased,af106_pro_accelerator_purchased,gi-map-interpretation-specialist-certification,af106-pro-accelerator,gi-map-interpretation-specialist-certification,checkout-gi-map-interpretation-specialist,oto-af106-pro-accelerator,thank-you-gi-map-interpretation-specialist,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&280,Certified Heart Health & Cardiovascular Specialist™,heart-health-cardiovascular,c&280-pro-advanced,c&280-pro-master,c&280-pro-practice,heart_health_cardiovascular_purchased,c&280_pro_accelerator_purchased,heart-health-cardiovascular-certification,c&280-pro-accelerator,heart-health-cardiovascular-certification,checkout-heart-health-cardiovascular,oto-c&280-pro-accelerator,thank-you-heart-health-cardiovascular,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&278,Certified Heavy Metal Detox Specialist™,heavy-metal-detox,c&278-pro-advanced,c&278-pro-master,c&278-pro-practice,heavy_metal_detox_purchased,c&278_pro_accelerator_purchased,heavy-metal-detox-certification,c&278-pro-accelerator,heavy-metal-detox-certification,checkout-heavy-metal-detox,oto-c&278-pro-accelerator,thank-you-heavy-metal-detox,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&289,Certified Histamine & Mast Cell Specialist™,histamine-mast-cell,g&289-pro-advanced,g&289-pro-master,g&289-pro-practice,histamine_mast_cell_purchased,g&289_pro_accelerator_purchased,histamine-mast-cell-certification,g&289-pro-accelerator,histamine-mast-cell-certification,checkout-histamine-mast-cell,oto-g&289-pro-accelerator,thank-you-histamine-mast-cell,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&284,Certified Kidney Health Specialist™,kidney-health,c&284-pro-advanced,c&284-pro-master,c&284-pro-practice,kidney_health_purchased,c&284_pro_accelerator_purchased,kidney-health-certification,c&284-pro-accelerator,kidney-health-certification,checkout-kidney-health,oto-c&284-pro-accelerator,thank-you-kidney-health,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&285,Certified Liver Health & Detox Specialist™,liver-health-detox,c&285-pro-advanced,c&285-pro-master,c&285-pro-practice,liver_health_detox_purchased,c&285_pro_accelerator_purchased,liver-health-detox-certification,c&285-pro-accelerator,liver-health-detox-certification,checkout-liver-health-detox,oto-c&285-pro-accelerator,thank-you-liver-health-detox,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&282,Certified Long COVID Recovery Specialist™,long-covid-recovery,c&282-pro-advanced,c&282-pro-master,c&282-pro-practice,long_covid_recovery_purchased,c&282_pro_accelerator_purchased,long-covid-recovery-certification,c&282-pro-accelerator,long-covid-recovery-certification,checkout-long-covid-recovery,oto-c&282-pro-accelerator,thank-you-long-covid-recovery,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&288,Certified MTHFR & Methylation Specialist™,mthfr-methylation,g&288-pro-advanced,g&288-pro-master,g&288-pro-practice,mthfr_methylation_purchased,g&288_pro_accelerator_purchased,mthfr-methylation-certification,g&288-pro-accelerator,mthfr-methylation-certification,checkout-mthfr-methylation,oto-g&288-pro-accelerator,thank-you-mthfr-methylation,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP514,Certified Medical Assistant Wellness Specialist™,medical-assistant-wellness,hp514-pro-advanced,hp514-pro-master,hp514-pro-practice,medical_assistant_wellness_purchased,hp514_pro_accelerator_purchased,medical-assistant-wellness-certification,hp514-pro-accelerator,medical-assistant-wellness-certification,checkout-medical-assistant-wellness,oto-hp514-pro-accelerator,thank-you-medical-assistant-wellness,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP513,Certified Mental Health Clinician Wellness Specialist™,mental-health-clinician-wellness,hp513-pro-advanced,hp513-pro-master,hp513-pro-practice,mental_health_clinician_wellness_purchased,hp513_pro_accelerator_purchased,mental-health-clinician-wellness-certification,hp513-pro-accelerator,mental-health-clinician-wellness-certification,checkout-mental-health-clinician-wellness,oto-hp513-pro-accelerator,thank-you-mental-health-clinician-wellness,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP516,Certified Midwife Health Specialist™,midwife-health,hp516-pro-advanced,hp516-pro-master,hp516-pro-practice,midwife_health_purchased,hp516_pro_accelerator_purchased,midwife-health-certification,hp516-pro-accelerator,midwife-health-certification,checkout-midwife-health,oto-hp516-pro-accelerator,thank-you-midwife-health,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&276,Certified Mold Illness & Biotoxin Specialist™,mold-illness-biotoxin,c&276-pro-advanced,c&276-pro-master,c&276-pro-practice,mold_illness_biotoxin_purchased,c&276_pro_accelerator_purchased,mold-illness-biotoxin-certification,c&276-pro-accelerator,mold-illness-biotoxin-certification,checkout-mold-illness-biotoxin,oto-c&276-pro-accelerator,thank-you-mold-illness-biotoxin,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP506,Certified Nurse Health Specialist™,nurse-health,hp506-pro-advanced,hp506-pro-master,hp506-pro-practice,nurse_health_purchased,hp506_pro_accelerator_purchased,nurse-health-certification,hp506-pro-accelerator,nurse-health-certification,checkout-nurse-health,oto-hp506-pro-accelerator,thank-you-nurse-health,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP507,Certified Nurse Practitioner Wellness Specialist™,nurse-practitioner-wellness,hp507-pro-advanced,hp507-pro-master,hp507-pro-practice,nurse_practitioner_wellness_purchased,hp507_pro_accelerator_purchased,nurse-practitioner-wellness-certification,hp507-pro-accelerator,nurse-practitioner-wellness-certification,checkout-nurse-practitioner-wellness,oto-hp507-pro-accelerator,thank-you-nurse-practitioner-wellness,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&286,Certified Nutrigenomics & DNA Wellness Specialist™,nutrigenomics-dna-wellness,g&286-pro-advanced,g&286-pro-master,g&286-pro-practice,nutrigenomics_dna_wellness_purchased,g&286_pro_accelerator_purchased,nutrigenomics-dna-wellness-certification,g&286-pro-accelerator,nutrigenomics-dna-wellness-certification,checkout-nutrigenomics-dna-wellness,oto-g&286-pro-accelerator,thank-you-nutrigenomics-dna-wellness,97,397,NOT LAUNCHED
ADVANCED FUNCTIONAL MEDICINE,Sarah,SarahIntegrativeMedicine,AF108,Certified OAT Test Interpretation Specialist™,oat-test-interpretation-specialist,af108-pro-advanced,af108-pro-master,af108-pro-practice,oat_test_interpretation_specialist_purchased,af108_pro_accelerator_purchased,oat-test-interpretation-specialist-certification,af108-pro-accelerator,oat-test-interpretation-specialist-certification,checkout-oat-test-interpretation-specialist,oto-af108-pro-accelerator,thank-you-oat-test-interpretation-specialist,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP511,Certified Occupational Therapist Wellness Specialist™,occupational-therapist-wellness,hp511-pro-advanced,hp511-pro-master,hp511-pro-practice,occupational_therapist_wellness_purchased,hp511_pro_accelerator_purchased,occupational-therapist-wellness-certification,hp511-pro-accelerator,occupational-therapist-wellness-certification,checkout-occupational-therapist-wellness,oto-hp511-pro-accelerator,thank-you-occupational-therapist-wellness,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,SarahIntegrativeMedicine,G&290,Certified Oxalate Sensitivity Specialist™,oxalate-sensitivity,g&290-pro-advanced,g&290-pro-master,g&290-pro-practice,oxalate_sensitivity_purchased,g&290_pro_accelerator_purchased,oxalate-sensitivity-certification,g&290-pro-accelerator,oxalate-sensitivity-certification,checkout-oxalate-sensitivity,oto-g&290-pro-accelerator,thank-you-oxalate-sensitivity,97,397,NOT LAUNCHED
HEALTHCARE PROFESSIONAL TRACKS,Sarah,SarahIntegrativeMedicine,HP515,Certified Paramedic/EMT Wellness Specialist™,paramedicemt-wellness,hp515-pro-advanced,hp515-pro-master,hp515-pro-practice,paramedicemt_wellness_purchased,hp515_pro_accelerator_purchased,paramedicemt-wellness-certification,hp515-pro-accelerator,paramedicemt-wellness-certification,checkout-paramedicemt-wellness,oto-hp515-pro-accelerator,thank-you-paramedicemt-wellness,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,SarahIntegrativeMedicine,C&277,Certified Parasite Cleansing Specialist™,parasite-cleansing,c&277-pro-advanced,c&277-pro-master,c&277-pro-practice,parasite_cleansing_purchased,c&277_pro_accelerator_purchased,parasite-cleansing-certification,c&277-pro-accelerator,parasite-cleansing-certification,checkout-parasite-cleansing,oto-c&277-pro-accelerator,thank-you-parasite-cleansing,97,397,NOT LAUNCHED
